,timestamp,user_id,event
101,2018-04-03 18:35:35.482001,12630,updated_deal
102,2018-04-03 18:35:35.812917,53584,updated_deal
103,2018-04-03 18:35:36.102874,39405,updated_deal
104,2018-04-03 18:36:36.142095,51175,created_task
105,2018-04-03 18:37:35.572188,65369,created_task
106,2018-04-03 18:38:35.952243,19810,completed_task
107,2018-04-03 18:39:35.181261,15522,edited_note
108,2018-04-03 18:39:36.142095,51175,updated_deal
109,2018-04-03 18:39:36.177189,84179,edited_note
110,2018-04-03 18:40:35.482001,12630,edited_note
111,2018-04-03 18:41:34.713086,82588,checked_commissions
112,2018-04-03 18:41:35.067056,75451,created_deal
113,2018-04-03 18:41:35.146380,83943,edited_note
114,2018-04-03 18:42:34.939205,27352,created_task
115,2018-04-03 18:42:36.066559,63675,shared_note
116,2018-04-03 18:44:35.290260,42046,checked_commissions
117,2018-04-03 18:44:35.624465,18421,created_note
118,2018-04-03 18:44:35.664329,31101,created_deal
119,2018-04-03 18:45:35.181261,15522,created_deal
120,2018-04-03 18:46:34.660069,24094,updated_deal
121,2018-04-03 18:46:34.850183,51877,created_task
122,2018-04-03 18:46:34.981974,57368,checked_commissions
123,2018-04-03 18:46:35.572188,65369,created_task
124,2018-04-03 18:46:36.030853,67306,completed_task
125,2018-04-03 18:48:35.445676,46012,shared_note
126,2018-04-03 18:51:34.850183,51877,created_note
127,2018-04-03 18:51:35.106969,44712,edited_note
128,2018-04-03 18:51:35.445676,46012,created_deal
129,2018-04-03 18:52:34.527157,28499,created_note
130,2018-04-03 18:52:35.740068,93824,created_deal
131,2018-04-03 18:53:35.856737,67818,checked_commissions
132,2018-04-03 18:54:35.067056,75451,created_deal
133,2018-04-03 18:55:35.146380,83943,created_task
134,2018-04-03 18:55:35.290260,42046,checked_commissions
135,2018-04-03 18:57:34.479857,80780,created_deal
136,2018-04-03 18:57:35.952243,19810,created_task
137,2018-04-03 18:58:36.030853,67306,created_deal
138,2018-04-03 18:59:35.624465,18421,created_deal
139,2018-04-03 19:00:34.660069,24094,completed_task
140,2018-04-03 19:00:35.181261,15522,updated_deal
141,2018-04-03 19:00:36.102874,39405,completed_task
142,2018-04-03 19:00:36.214462,27789,created_task
143,2018-04-03 19:02:35.812917,53584,completed_task
144,2018-04-03 19:03:35.290260,42046,updated_deal
145,2018-04-03 19:04:35.106969,44712,created_deal
146,2018-04-03 19:05:35.482001,12630,created_task
147,2018-04-03 19:05:36.214462,27789,shared_note
148,2018-04-03 19:06:35.664329,31101,created_deal
149,2018-04-03 19:06:36.066559,63675,completed_task
150,2018-04-03 19:06:36.177189,84179,completed_task
151,2018-04-03 19:06:36.214462,27789,completed_task
152,2018-04-03 19:07:34.981974,57368,created_deal
153,2018-04-03 19:08:36.066559,63675,checked_commissions
154,2018-04-03 19:10:35.664329,31101,created_deal
155,2018-04-03 19:11:34.479857,80780,updated_deal
156,2018-04-03 19:12:35.290260,42046,created_task
157,2018-04-03 19:14:35.740068,93824,updated_deal
158,2018-04-03 19:14:36.102874,39405,created_task
159,2018-04-03 19:15:34.981974,57368,created_deal
160,2018-04-03 19:15:35.146380,83943,checked_commissions
161,2018-04-03 19:15:35.812917,53584,checked_commissions
162,2018-04-03 19:15:36.102874,39405,shared_note
163,2018-04-03 19:16:35.106969,44712,updated_deal
164,2018-04-03 19:16:35.445676,46012,updated_deal
165,2018-04-03 19:19:35.664329,31101,completed_task
166,2018-04-03 19:21:35.067056,75451,created_task
167,2018-04-03 19:22:35.146380,83943,checked_commissions
168,2018-04-03 19:22:36.177189,84179,edited_note
169,2018-04-03 19:23:35.181261,15522,checked_commissions
170,2018-04-03 19:23:36.214462,27789,checked_commissions
171,2018-04-03 19:26:35.952243,19810,created_deal
172,2018-04-03 19:26:36.030853,67306,completed_task
173,2018-04-03 19:27:35.664329,31101,created_deal
174,2018-04-03 19:28:35.482001,12630,shared_note
175,2018-04-03 19:28:35.740068,93824,created_deal
176,2018-04-03 19:28:36.102874,39405,created_deal
177,2018-04-03 19:30:36.030853,67306,shared_note
178,2018-04-03 19:33:35.445676,46012,edited_note
179,2018-04-03 19:33:36.030853,67306,completed_task
180,2018-04-03 19:36:34.479857,80780,shared_note
181,2018-04-03 19:37:35.740068,93824,created_task
182,2018-04-03 19:37:35.812917,53584,checked_commissions
183,2018-04-03 19:38:35.181261,15522,shared_note
184,2018-04-03 19:45:35.106969,44712,created_deal
185,2018-04-03 19:46:35.482001,12630,checked_commissions
186,2018-04-03 19:46:36.030853,67306,created_task
187,2018-04-03 19:48:35.067056,75451,checked_commissions
188,2018-04-03 19:54:35.181261,15522,created_deal
189,2018-04-03 19:55:36.102874,39405,edited_note
190,2018-04-03 19:56:36.102874,39405,edited_note
191,2018-04-03 19:58:35.106969,44712,updated_deal
192,2018-04-03 20:00:35.067056,75451,completed_task
193,2018-04-03 20:01:35.181261,15522,checked_commissions
194,2018-04-03 20:02:35.181261,15522,checked_commissions
195,2018-04-03 20:02:35.812917,53584,checked_commissions
196,2018-04-03 20:03:35.106969,44712,created_task
197,2018-04-03 20:05:35.482001,12630,checked_commissions
198,2018-04-03 20:05:35.740068,93824,checked_commissions
199,2018-04-03 20:08:36.030853,67306,created_note
200,2018-04-03 20:15:36.102874,39405,completed_task
201,2018-04-03 20:22:35.106969,44712,checked_commissions
202,2018-04-03 20:23:35.482001,12630,checked_commissions
203,2018-04-03 20:23:35.812917,53584,shared_note
204,2018-04-03 20:27:36.102874,39405,checked_commissions
205,2018-04-03 20:34:36.030853,67306,shared_note
206,2018-04-03 20:40:36.030853,67306,checked_commissions
207,2018-04-03 20:44:36.030853,67306,checked_commissions
208,2018-04-03 20:48:35.812917,53584,updated_deal
209,2018-04-04 04:17:36.447428,90531,updated_deal
210,2018-04-04 04:32:36.447428,90531,checked_commissions
211,2018-04-04 05:45:35.409370,52160,created_task
212,2018-04-04 05:57:35.409370,52160,created_task
213,2018-04-04 06:01:35.409370,52160,completed_task
214,2018-04-04 08:29:34.808889,49804,completed_task
215,2018-04-04 08:46:34.808889,49804,created_deal
216,2018-04-04 08:51:34.808889,49804,updated_deal
217,2018-04-04 09:18:34.808889,49804,created_note
218,2018-04-04 09:46:34.808889,49804,completed_task
219,2018-04-04 09:53:34.713086,82588,checked_commissions
220,2018-04-04 09:56:34.808889,49804,edited_note
221,2018-04-04 10:00:34.713086,82588,updated_deal
222,2018-04-04 10:08:34.808889,49804,completed_task
223,2018-04-04 10:18:35.812917,53584,updated_deal
224,2018-04-04 10:23:36.214462,27789,checked_commissions
225,2018-04-04 10:29:36.214462,27789,completed_task
226,2018-04-04 10:35:34.808889,49804,created_deal
227,2018-04-04 10:40:34.808889,49804,shared_note
228,2018-04-04 10:52:34.808889,49804,completed_task
229,2018-04-04 11:25:34.479857,80780,updated_deal
230,2018-04-04 11:54:34.479857,80780,checked_commissions
231,2018-04-04 11:55:34.479857,80780,created_note
232,2018-04-04 12:15:34.479857,80780,edited_note
233,2018-04-04 12:43:34.479857,80780,created_note
234,2018-04-04 13:51:34.904162,86899,shared_note
235,2018-04-04 14:13:34.904162,86899,created_deal
236,2018-04-04 14:24:34.904162,86899,shared_note
237,2018-04-04 14:39:34.904162,86899,checked_commissions
238,2018-04-04 14:54:34.904162,86899,created_note
239,2018-04-04 15:17:34.904162,86899,created_deal
240,2018-04-04 15:40:34.904162,86899,created_task
241,2018-04-04 16:06:35.181261,15522,completed_task
242,2018-04-04 16:19:35.181261,15522,updated_deal
243,2018-04-04 16:25:35.181261,15522,updated_deal
244,2018-04-04 16:29:35.409370,52160,updated_deal
245,2018-04-04 16:38:35.181261,15522,updated_deal
246,2018-04-04 16:48:35.181261,15522,checked_commissions
247,2018-04-04 17:06:35.181261,15522,created_task
248,2018-04-04 17:12:35.181261,15522,created_task
249,2018-04-04 18:04:36.214462,27789,completed_task
250,2018-04-04 18:28:36.214462,27789,checked_commissions
251,2018-04-04 18:31:35.900674,50180,shared_note
252,2018-04-04 18:32:35.900674,50180,shared_note
253,2018-04-04 18:46:35.900674,50180,created_deal
254,2018-04-04 18:54:35.900674,50180,created_deal
255,2018-04-04 19:13:36.030853,67306,updated_deal
256,2018-04-04 19:14:35.900674,50180,created_deal
257,2018-04-04 19:30:36.030853,67306,shared_note
258,2018-04-04 19:31:35.900674,50180,updated_deal
259,2018-04-04 19:36:36.030853,67306,created_task
260,2018-04-04 19:50:35.900674,50180,created_deal
261,2018-04-04 19:53:35.856737,67818,created_deal
262,2018-04-04 20:15:35.856737,67818,shared_note
263,2018-04-04 20:17:35.900674,50180,checked_commissions
264,2018-04-04 20:20:35.900674,50180,created_deal
265,2018-04-04 20:23:35.856737,67818,created_deal
266,2018-04-04 20:26:35.856737,67818,created_note
267,2018-04-04 20:52:35.856737,67818,updated_deal
268,2018-04-05 01:03:35.024926,12246,created_note
269,2018-04-05 02:05:35.332815,80055,created_note
270,2018-04-05 02:20:35.332815,80055,checked_commissions
271,2018-04-05 02:35:35.332815,80055,updated_deal
272,2018-04-05 02:50:35.106969,44712,checked_commissions
273,2018-04-05 04:30:35.067056,75451,checked_commissions
274,2018-04-05 04:43:35.067056,75451,shared_note
275,2018-04-05 04:47:35.024926,12246,created_task
276,2018-04-05 05:08:35.024926,12246,updated_deal
277,2018-04-05 05:11:35.024926,12246,created_deal
278,2018-04-05 05:26:35.024926,12246,updated_deal
279,2018-04-05 05:27:35.024926,12246,updated_deal
280,2018-04-05 05:55:35.024926,12246,created_task
281,2018-04-05 06:13:35.530536,13739,created_deal
282,2018-04-05 06:17:35.024926,12246,completed_task
283,2018-04-05 06:44:35.024926,12246,created_deal
284,2018-04-05 06:50:35.024926,12246,updated_deal
285,2018-04-05 06:57:35.024926,12246,created_deal
286,2018-04-05 07:07:35.024926,12246,checked_commissions
287,2018-04-05 07:14:34.939205,27352,shared_note
288,2018-04-05 07:24:35.024926,12246,edited_note
289,2018-04-05 07:28:34.808889,49804,completed_task
290,2018-04-05 07:35:34.939205,27352,edited_note
291,2018-04-05 07:36:35.024926,12246,edited_note
292,2018-04-05 07:37:34.939205,27352,created_task
293,2018-04-05 07:39:35.024926,12246,created_deal
294,2018-04-05 07:44:34.939205,27352,shared_note
295,2018-04-05 07:50:34.808889,49804,created_deal
296,2018-04-05 07:58:35.024926,12246,checked_commissions
297,2018-04-05 08:04:34.939205,27352,shared_note
298,2018-04-05 08:06:34.808889,49804,created_note
299,2018-04-05 08:06:35.999471,51958,created_note
300,2018-04-05 08:12:35.024926,12246,created_deal
301,2018-04-05 08:12:35.999471,51958,created_deal
302,2018-04-05 08:20:35.999471,51958,checked_commissions
303,2018-04-05 08:22:35.999471,51958,shared_note
304,2018-04-05 08:39:35.024926,12246,checked_commissions
305,2018-04-05 08:42:35.024926,12246,created_task
306,2018-04-05 08:46:35.999471,51958,completed_task
307,2018-04-05 09:35:35.952243,19810,created_task
308,2018-04-05 09:49:35.664329,31101,created_deal
309,2018-04-05 09:52:35.952243,19810,shared_note
310,2018-04-05 10:10:35.664329,31101,created_note
311,2018-04-05 10:21:35.952243,19810,shared_note
312,2018-04-05 10:30:35.664329,31101,checked_commissions
313,2018-04-05 10:42:35.952243,19810,created_note
314,2018-04-05 10:55:35.664329,31101,checked_commissions
315,2018-04-05 13:30:34.713086,82588,checked_commissions
316,2018-04-05 13:50:34.713086,82588,checked_commissions
317,2018-04-05 14:09:36.361038,88845,created_task
318,2018-04-05 16:42:36.102874,39405,shared_note
319,2018-04-05 16:51:36.102874,39405,completed_task
320,2018-04-05 16:52:36.102874,39405,shared_note
321,2018-04-05 17:26:35.773514,14288,created_deal
322,2018-04-05 17:49:35.773514,14288,updated_deal
323,2018-04-05 17:50:35.773514,14288,checked_commissions
324,2018-04-05 18:18:35.773514,14288,shared_note
325,2018-04-05 18:46:35.773514,14288,created_deal
326,2018-04-05 18:54:35.445676,46012,shared_note
327,2018-04-05 18:58:35.773514,14288,updated_deal
328,2018-04-05 19:09:35.773514,14288,created_deal
329,2018-04-05 19:15:35.445676,46012,updated_deal
330,2018-04-05 19:22:36.142095,51175,created_task
331,2018-04-05 19:27:35.773514,14288,shared_note
332,2018-04-05 19:39:35.445676,46012,created_deal
333,2018-04-05 19:43:35.773514,14288,created_task
334,2018-04-05 19:47:35.773514,14288,shared_note
335,2018-04-05 19:48:36.142095,51175,completed_task
336,2018-04-05 20:10:36.142095,51175,shared_note
337,2018-04-05 20:14:36.177189,84179,edited_note
338,2018-04-05 20:18:36.177189,84179,checked_commissions
339,2018-04-05 20:25:36.177189,84179,updated_deal
340,2018-04-06 01:43:35.409370,52160,checked_commissions
341,2018-04-06 02:06:35.409370,52160,created_note
342,2018-04-06 02:10:35.409370,52160,updated_deal
343,2018-04-06 02:22:35.999471,51958,shared_note
344,2018-04-06 02:24:35.999471,51958,created_deal
345,2018-04-06 02:27:35.409370,52160,created_deal
346,2018-04-06 02:53:35.409370,52160,completed_task
347,2018-04-06 02:54:35.624465,18421,shared_note
348,2018-04-06 03:02:35.572188,65369,shared_note
349,2018-04-06 03:08:35.572188,65369,checked_commissions
350,2018-04-06 03:13:35.409370,52160,completed_task
351,2018-04-06 03:18:35.409370,52160,created_deal
352,2018-04-06 03:22:35.409370,52160,completed_task
353,2018-04-06 03:33:35.572188,65369,checked_commissions
354,2018-04-06 03:36:35.409370,52160,checked_commissions
355,2018-04-06 03:43:35.572188,65369,created_task
356,2018-04-06 03:45:36.361038,88845,shared_note
357,2018-04-06 03:46:36.361038,88845,edited_note
358,2018-04-06 03:51:36.361038,88845,created_note
359,2018-04-06 03:53:36.361038,88845,shared_note
360,2018-04-06 03:54:36.401747,77537,checked_commissions
361,2018-04-06 03:56:36.401747,77537,edited_note
362,2018-04-06 03:57:35.409370,52160,completed_task
363,2018-04-06 03:59:35.409370,52160,checked_commissions
364,2018-04-06 04:03:36.401747,77537,checked_commissions
365,2018-04-06 04:04:35.409370,52160,completed_task
366,2018-04-06 04:21:35.409370,52160,shared_note
367,2018-04-06 04:23:36.401747,77537,updated_deal
368,2018-04-06 04:49:35.409370,52160,completed_task
369,2018-04-06 04:50:36.401747,77537,updated_deal
370,2018-04-06 04:53:36.030853,67306,checked_commissions
371,2018-04-06 04:55:36.030853,67306,created_deal
372,2018-04-06 04:55:36.401747,77537,shared_note
373,2018-04-06 05:01:36.401747,77537,created_task
374,2018-04-06 05:04:35.409370,52160,created_deal
375,2018-04-06 05:13:34.808889,49804,created_task
376,2018-04-06 05:15:34.808889,49804,checked_commissions
377,2018-04-06 05:27:35.409370,52160,created_task
378,2018-04-06 05:31:35.409370,52160,shared_note
379,2018-04-06 05:44:35.409370,52160,created_note
380,2018-04-06 06:02:35.773514,14288,edited_note
381,2018-04-06 06:04:35.409370,52160,shared_note
382,2018-04-06 06:13:35.409370,52160,updated_deal
383,2018-04-06 06:15:35.409370,52160,created_deal
384,2018-04-06 06:22:35.773514,14288,checked_commissions
385,2018-04-06 06:28:35.364393,56828,shared_note
386,2018-04-06 06:36:35.409370,52160,created_task
387,2018-04-06 06:42:35.773514,14288,completed_task
388,2018-04-06 06:49:35.409370,52160,shared_note
389,2018-04-06 07:02:34.850183,51877,checked_commissions
390,2018-04-06 07:05:35.773514,14288,created_task
391,2018-04-06 10:15:35.812917,53584,created_note
392,2018-04-06 10:39:35.812917,53584,created_deal
393,2018-04-06 11:01:35.740068,93824,created_deal
394,2018-04-06 11:01:35.812917,53584,created_deal
395,2018-04-06 11:30:35.812917,53584,completed_task
396,2018-04-06 11:53:35.812917,53584,edited_note
397,2018-04-06 12:03:35.230781,72785,created_task
398,2018-04-06 12:07:35.230781,72785,checked_commissions
399,2018-04-06 12:15:35.812917,53584,created_task
400,2018-04-06 12:16:35.230781,72785,completed_task
401,2018-04-06 12:29:35.230781,72785,updated_deal
402,2018-04-06 12:44:35.812917,53584,completed_task
403,2018-04-06 12:48:35.230781,72785,updated_deal
404,2018-04-06 12:53:35.812917,53584,checked_commissions
405,2018-04-06 13:03:35.812917,53584,updated_deal
406,2018-04-06 13:13:35.290260,42046,shared_note
407,2018-04-06 13:15:35.230781,72785,created_deal
408,2018-04-06 13:28:35.812917,53584,checked_commissions
409,2018-04-06 14:38:35.106969,44712,created_deal
410,2018-04-06 14:48:36.214462,27789,created_deal
411,2018-04-06 14:50:35.106969,44712,updated_deal
412,2018-04-06 14:50:36.214462,27789,checked_commissions
413,2018-04-06 15:05:36.214462,27789,created_task
414,2018-04-06 15:09:35.106969,44712,created_deal
415,2018-04-06 16:08:35.705282,80689,checked_commissions
416,2018-04-06 16:12:35.705282,80689,completed_task
417,2018-04-06 16:18:35.572188,65369,shared_note
418,2018-04-06 16:21:34.773330,38443,updated_deal
419,2018-04-06 16:33:35.705282,80689,created_deal
420,2018-04-06 16:39:35.705282,80689,completed_task
421,2018-04-06 16:44:34.773330,38443,checked_commissions
422,2018-04-06 16:58:35.705282,80689,checked_commissions
423,2018-04-06 17:01:34.773330,38443,created_note
424,2018-04-06 17:20:34.773330,38443,checked_commissions
425,2018-04-06 17:24:35.705282,80689,created_task
426,2018-04-06 17:32:34.773330,38443,checked_commissions
427,2018-04-06 17:33:34.773330,38443,checked_commissions
428,2018-04-06 17:33:35.705282,80689,created_note
429,2018-04-06 17:46:34.773330,38443,created_task
430,2018-04-06 17:53:35.705282,80689,checked_commissions
431,2018-04-06 18:39:35.530536,13739,updated_deal
432,2018-04-06 19:07:35.530536,13739,edited_note
433,2018-04-06 19:33:35.530536,13739,created_deal
434,2018-04-06 19:50:35.530536,13739,checked_commissions
435,2018-04-06 22:31:35.773514,14288,completed_task
436,2018-04-06 23:11:34.773330,38443,checked_commissions
437,2018-04-06 23:31:34.773330,38443,completed_task
438,2018-04-06 23:40:34.773330,38443,completed_task
439,2018-04-07 00:32:34.773330,38443,updated_deal
440,2018-04-07 01:45:36.401747,77537,shared_note
441,2018-04-07 02:05:36.066559,63675,shared_note
442,2018-04-07 02:13:36.401747,77537,completed_task
443,2018-04-07 02:26:36.066559,63675,checked_commissions
444,2018-04-07 02:29:36.401747,77537,completed_task
445,2018-04-07 02:30:36.066559,63675,updated_deal
446,2018-04-07 02:48:36.066559,63675,completed_task
447,2018-04-07 03:13:35.364393,56828,shared_note
448,2018-04-07 03:38:34.527157,28499,completed_task
449,2018-04-07 03:57:35.705282,80689,completed_task
450,2018-04-07 04:17:35.482001,12630,created_deal
451,2018-04-07 04:20:35.146380,83943,created_deal
452,2018-04-07 04:22:35.705282,80689,shared_note
453,2018-04-07 04:44:35.146380,83943,updated_deal
454,2018-04-07 04:47:35.482001,12630,shared_note
455,2018-04-07 04:54:35.705282,80689,created_note
456,2018-04-07 04:57:35.705282,80689,shared_note
457,2018-04-07 04:58:35.146380,83943,checked_commissions
458,2018-04-07 05:23:35.482001,12630,completed_task
459,2018-04-07 05:26:35.812917,53584,created_deal
460,2018-04-07 05:42:35.812917,53584,created_task
461,2018-04-07 05:51:35.146380,83943,created_note
462,2018-04-07 06:01:36.323743,81752,updated_deal
463,2018-04-07 06:06:35.482001,12630,edited_note
464,2018-04-07 06:08:36.323743,81752,edited_note
465,2018-04-07 06:20:35.146380,83943,updated_deal
466,2018-04-07 06:33:34.981974,57368,created_task
467,2018-04-07 06:56:34.981974,57368,created_task
468,2018-04-07 07:10:34.981974,57368,created_deal
469,2018-04-07 07:16:34.981974,57368,updated_deal
470,2018-04-07 07:25:34.981974,57368,checked_commissions
471,2018-04-07 07:46:34.660069,24094,updated_deal
472,2018-04-07 08:03:35.067056,75451,shared_note
473,2018-04-07 08:04:35.067056,75451,updated_deal
474,2018-04-07 08:09:34.660069,24094,created_deal
475,2018-04-07 08:09:34.981974,57368,updated_deal
476,2018-04-07 08:16:35.067056,75451,updated_deal
477,2018-04-07 08:19:34.981974,57368,edited_note
478,2018-04-07 08:22:35.067056,75451,checked_commissions
479,2018-04-07 08:42:34.527157,28499,created_deal
480,2018-04-07 09:05:34.660069,24094,shared_note
481,2018-04-07 09:14:36.361038,88845,shared_note
482,2018-04-07 09:22:36.361038,88845,checked_commissions
483,2018-04-07 09:23:34.527157,28499,checked_commissions
484,2018-04-07 09:32:34.660069,24094,created_note
485,2018-04-07 09:36:34.527157,28499,created_deal
486,2018-04-07 09:59:34.660069,24094,checked_commissions
487,2018-04-07 10:20:34.660069,24094,edited_note
488,2018-04-07 10:54:34.660069,24094,created_deal
489,2018-04-07 11:19:34.660069,24094,created_note
490,2018-04-07 11:51:34.660069,24094,updated_deal
491,2018-04-07 11:55:34.660069,24094,updated_deal
492,2018-04-07 12:05:36.269514,48689,created_task
493,2018-04-07 12:35:34.904162,86899,completed_task
494,2018-04-07 12:51:35.952243,19810,checked_commissions
495,2018-04-07 13:03:34.904162,86899,edited_note
496,2018-04-07 13:05:35.952243,19810,checked_commissions
497,2018-04-07 13:33:34.904162,86899,created_note
498,2018-04-07 13:35:35.952243,19810,checked_commissions
499,2018-04-07 13:40:34.904162,86899,completed_task
500,2018-04-07 14:03:35.952243,19810,updated_deal
501,2018-04-07 14:44:35.952243,19810,checked_commissions
502,2018-04-07 14:53:35.952243,19810,created_task
503,2018-04-07 15:09:35.952243,19810,edited_note
504,2018-04-07 15:43:35.445676,46012,created_deal
505,2018-04-07 15:44:35.445676,46012,checked_commissions
506,2018-04-07 16:08:34.569700,92705,created_note
507,2018-04-07 16:12:34.569700,92705,checked_commissions
508,2018-04-07 16:18:36.177189,84179,checked_commissions
509,2018-04-07 16:23:35.445676,46012,completed_task
510,2018-04-07 16:33:35.445676,46012,created_note
511,2018-04-07 16:44:35.445676,46012,created_task
512,2018-04-07 16:44:36.177189,84179,created_deal
513,2018-04-07 17:18:36.177189,84179,edited_note
514,2018-04-07 18:03:36.177189,84179,edited_note
515,2018-04-07 19:19:36.447428,90531,created_task
516,2018-04-07 19:50:35.812917,53584,created_deal
517,2018-04-07 20:17:35.812917,53584,created_task
518,2018-04-07 21:03:35.812917,53584,created_deal
519,2018-04-07 21:19:35.812917,53584,edited_note
520,2018-04-07 21:23:35.812917,53584,created_note
521,2018-04-07 21:30:34.713086,82588,created_note
522,2018-04-07 21:49:35.812917,53584,created_deal
523,2018-04-07 21:56:36.401747,77537,completed_task
524,2018-04-07 22:12:34.713086,82588,checked_commissions
525,2018-04-07 22:23:35.812917,53584,checked_commissions
526,2018-04-07 22:51:34.713086,82588,created_deal
527,2018-04-07 22:51:35.812917,53584,created_task
528,2018-04-07 23:01:34.713086,82588,updated_deal
